,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1291,CNN Breaking News,@cnnbrk,2021-06-27T17:26:20.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 28일","Former US Sen. Mike Gravel, an Alaska Democrat who garnered national attention by reading the Pentagon Papers into the Congressional Record, has died. He was 91.
cnn.com
Former US Sen. Mike Gravel dies at 91
Former US Sen. Mike Gravel, an Alaska Democrat who garnered national attention by reading the Pentagon Papers into the Congressional Record and waged two unsuccessful bids for president, has died at...
55
145
687",,55,145,687,['https://pbs.twimg.com/card_img/1480427242899623943/U0eJaNvp?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1409201444754952194
1292,CNN Breaking News,@cnnbrk,2021-06-28T02:32:03.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 28일","Man shot in the back in Times Square, NYPD says
cnn.com
Man shot in the back in Times Square, NYPD says
A 21-year-old man was the unintended victim of a shooting in New York's Times Square on Sunday evening, according to police.
104
205
436",,104,205,436,['https://pbs.twimg.com/card_img/1480160106679611392/gjd7yThk?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1409338776711729152
1293,CNN Breaking News,@cnnbrk,2021-06-28T14:06:11.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 28일","Supreme Court upholds a lower court ruling that allowed a transgender student to use the bathroom that corresponded to his gender identity
cnn.com
Supreme Court gives victory to transgender student who sued to use bathroom
The Supreme Court on Monday left in place a decision that allowed a transgender student to use the bathroom that corresponded to his gender identity, a victory for the LGBTQ community that has been...
168
369
2.1천",,168,369,2.1천,['https://pbs.twimg.com/card_img/1480075578749374464/mErCCnNF?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1409513462733099021
1294,CNN Breaking News,@cnnbrk,2021-06-28T21:39:54.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 29일","House Speaker Nancy Pelosi has introduced a resolution that will form a select committee to investigate the January 6 insurrection. The resolution is expected to get a vote in the chamber this week.
cnn.com
Pelosi introduces resolution to form select committee to investigate Capitol insurrection
House Speaker Nancy Pelosi has introduced a resolution that will form a select committee to investigate the January 6 insurrection, a resolution which is expected to get a vote in the chamber later...
194
255
1.5천",,194,255,1.5천,[],https://twitter.com/cnnbrk/status/1409627643553587204
1295,CNN Breaking News,@cnnbrk,2021-06-28T02:35:26.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 28일","Former Skid Row singer Johnny Solinger has died, according to a post on the Official Skid Row Instagram page. He was 55.
cnn.com
Former Skid Row singer Johnny Solinger dies
Former Skid Row singer Johnny Solinger has died, according to a post on the Official Skid Row Instagram page. He was 55.
38
173
362",,38,173,362,['https://pbs.twimg.com/card_img/1480472253422657538/JoAFqzZl?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1409339630877655046
1296,CNN Breaking News,@cnnbrk,2021-06-28T22:56:31.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 29일","At least 11 people are dead and 150 people are still missing as crews search for survivors 
of the condo collapse near Miami
cnn.com
Death toll in building collapse rises to 11
The death toll in the Surfside, Florida, building collapse has risen to 11, according to Miami-Dade County Mayor Daniella Levine Cava.
82
226
624",,82,226,624,['https://pbs.twimg.com/card_img/1478342272152489984/ADuyOL5t?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1409646926090227720
1297,CNN Breaking News,@cnnbrk,2021-06-28T17:25:48.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 29일","A 10th person is confirmed dead in the Florida condo collapse, officials say. More than 150 remain missing as crews continue the search for victims.
https://cnn.it/3hc8FNz
44
158
472",,44,158,472,[],https://twitter.com/cnnbrk/status/1409563696347684865
1298,CNN Breaking News,@cnnbrk,2021-06-28T17:52:04.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 29일","Juul agrees to pay $40 million and change its business practices to settle a lawsuit filed by North Carolina, alleging the e-cigarette maker marketed its vaping products toward teens
cnn.com
E-cigarette company Juul to pay $40 million in North Carolina lawsuit settlement
E-cigarette company Juul Labs will pay $40 million and make changes to its business practices to settle the first state lawsuit that alleged it marketed to teens, North Carolina attorneys announced...
45
186
540",,45,186,540,[],https://twitter.com/cnnbrk/status/1409570308462460931
1299,CNN Breaking News,@cnnbrk,2021-06-29T08:51:15.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 29일","Mexico's Supreme Court struck down laws which criminalized the recreational use of cannabis
cnn.com
Mexico decriminalizes recreational use of cannabis
Mexico's Supreme Court struck down laws which criminalized the recreational use of cannabis on Monday evening.
52
307
1.6천",,52,307,1.6천,['https://pbs.twimg.com/card_img/1477260734262353921/Fr_s1-zE?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1409796593134575619
1300,CNN Breaking News,@cnnbrk,2021-06-29T20:14:48.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 30일","Serena Williams forced to retire from first-round Wimbledon match due to injury
cnn.com
Serena Williams forced to retire from first-round Wimbledon match due to injury
Seven-time Wimbledon champion Serena Williams was forced to retire from her first-round match at the All England Club against Aliaksandra Sasnovich on Tuesday due to an injury suffered in the first...
115
226
984",,115,226,984,[],https://twitter.com/cnnbrk/status/1409968614753636352
1301,CNN Breaking News,@cnnbrk,2021-06-29T10:43:20.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 29일","Former South African President Jacob Zuma has been sentenced to 15 months in prison for defying an order to appear at a corruption inquiry
cnn.com
Former South African President Jacob Zuma sentenced to 15 months in prison for contempt of court
South Africa's highest court found former President Jacob Zuma guilty of contempt of court and sentenced him to 15 months in prison on Tuesday, a landmark move in the country's long-running corrupt...
83
184
640",,83,184,640,['https://pbs.twimg.com/card_img/1478397618833313798/I6xRwy-X?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1409824800067919874
1302,CNN Breaking News,@cnnbrk,2021-06-29T15:10:20.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 30일","President Biden will travel to Florida on Thursday as rescue crews continue to search for survivors in the Surfside condominium collapse
cnn.com
Bidens to travel to Florida in wake of building collapse
President Joe Biden and first lady Jill Biden will travel to Surfside, Florida, on Thursday after a residential building partially collapsed in the coastal city last week, the White House announced...
148
171
904",,148,171,904,['https://pbs.twimg.com/card_img/1478514347601055744/dGKro3Qv?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1409891991945629703
1303,CNN Breaking News,@cnnbrk,2021-06-29T23:17:33.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 30일","A divided Supreme Court allows the nationwide coronavirus eviction moratorium to remain in place
cnn.com
Supreme Court allows coronavirus eviction moratorium to remain in place
A divided Supreme Court on Tuesday denied a request to block a US Centers for Disease Control and Prevention order that prohibits landlords nationwide from evicting certain tenants who fail to pay...
49
157
510",,49,157,510,['https://pbs.twimg.com/card_img/1478567762243035138/GBEqBV3D?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410014606404296707
1304,CNN Breaking News,@cnnbrk,2021-06-29T22:58:04.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 30일","Officials say another victim was found at the site of the Florida condo collapse, raising the death toll to 12 https://cnn.it/3h4VrmX
39
126
444",,39,126,444,[],https://twitter.com/cnnbrk/status/1410009700696051715
1305,CNN Breaking News,@cnnbrk,2021-06-29T20:28:11.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 30일","The US could complete its troop withdrawal from Afghanistan within days, but up to 1,000 troops might remain in the country, US officials say
cnn.com
US days from completing formal Afghanistan withdrawal but up to 1,000 troops could remain
The US could complete its troop withdrawal from Afghanistan within days, according to multiple US officials, making this a critical week in President Joe Biden's campaign to end America's longest war...
77
96
322",,77,96,322,['https://pbs.twimg.com/card_img/1478274631282802689/Z0jPB3WU?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1409971983341719561
1306,CNN Breaking News,@cnnbrk,2021-06-29T00:25:28.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 29일","The Biden administration is preparing to close some emergency shelters for unaccompanied migrant children just weeks after considering expanding one of the sites
cnn.com
Biden administration to close some emergency shelters for unaccompanied migrant children
The Biden administration is preparing to close some emergency shelters for unaccompanied migrant children just weeks after considering expanding one of the sites.
110
104
321",,110,104,321,[],https://twitter.com/cnnbrk/status/1409669307722698753
1307,CNN Breaking News,@cnnbrk,2021-06-29T09:01:36.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 29일","Myanmar's military has such strong control over the country's jade trade that it would be ""nearly impossible"" to buy the gemstone without enriching the generals and their allies, a new report says
cnn.com
Myanmar's military has tightened its grip on the jade industry, report says
Myanmar's military has such strong control over the country's jade trade that it would be ""nearly impossible"" to buy the gemstone without enriching the generals and their allies, a new report said...
55
118
265",,55,118,265,['https://pbs.twimg.com/card_img/1478471845045501952/wpvVtr1h?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1409799198225178626
1308,CNN Breaking News,@cnnbrk,2021-06-30T18:53:43.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 1일","Pennsylvania Gov. Tom Wolf vetoes GOP-backed election overhaul bill
cnn.com
Pennsylvania Gov. Tom Wolf vetoes GOP-backed election overhaul bill
Pennsylvania Gov. Tom Wolf on Wednesday vetoed a Republican-backed election overhaul bill that would tighten election deadlines and expand voter identification requirements, among other changes, in...
105
432
2.3천",,105,432,2.3천,['https://pbs.twimg.com/card_img/1478963137403629570/jX2mKkR3?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410310596126556165
1309,CNN Breaking News,@cnnbrk,2021-06-30T17:17:38.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 1일","Pennsylvania Supreme Court overturns Bill Cosby's 2018 sexual assault conviction. The actor could soon be released from prison.
cnn.com
Bill Cosby is a free man after Pennsylvania Supreme Court overturns sex assault conviction
Bill Cosby was released from prison Wednesday after Pennsylvania's highest court overturned his sexual assault conviction, saying the disgraced actor's due process rights were violated.
597
1천
1.4천",,597,1천,1.4천,['https://pbs.twimg.com/card_img/1477391905138872322/z2zMCzI0?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410286416802746374
1310,CNN Breaking News,@cnnbrk,2021-06-30T15:05:52.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 1일","Manhattan prosecutors are expected to charge the Trump Organization and its chief financial officer with tax crimes as soon as Thursday, WSJ reports
cnn.com
Manhattan grand jury indicts Trump Organization and CFO Allen Weisselberg, sources say
A Manhattan grand jury on Wednesday indicted the Trump Organization and its chief financial officer, Allen Weisselberg, according to people familiar with the matter.
411
715
4.2천",,411,715,4.2천,['https://pbs.twimg.com/card_img/1476539425282736128/RZ17QCyg?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410253257763610625
1311,CNN Breaking News,@cnnbrk,2021-06-30T23:07:26.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 1일","Rescue and search crews found the bodies of two children at the site of the South Florida building collapse, bringing the death toll to 18
cnn.com
Rescue workers at Surfside building collapse find bodies of two children
Rescue and search crews found the bodies of a 10-year-old child and a 4-year-old child, Miami-Dade County Mayor Daniella Levine Cava said at a Wednesday afternoon news conference. That brings the...
122
245
617",,122,245,617,['https://pbs.twimg.com/card_img/1479047790575693828/WX_1EpmW?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410374446347657217
1312,CNN Breaking News,@cnnbrk,2021-06-30T11:30:23.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 30일","New York prosecutors are examining cash bonuses given to Trump Organization employees as part of its investigation into potential tax-related fraud
cnn.com
NY prosecutors examining cash bonuses at Trump Organization, sources say
New York prosecutors investigating the Trump Organization are scrutinizing cash bonuses as part of their focus on whether the company failed to pay taxes on benefits provided to some of its employe...
143
244
1.1천",,143,244,1.1천,['https://pbs.twimg.com/card_img/1478768953421967362/iWUNAoQr?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410199029196197896
1313,CNN Breaking News,@cnnbrk,2021-06-30T15:56:15.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 1일","Four more bodies have been recovered at the site of the Florida condominium collapse, raising the death toll to 16 as 147 people remain unaccounted for, Miami-Dade mayor says. Follow live updates:
https://cnn.it/3y85XPR
31
139
411",,31,139,411,[],https://twitter.com/cnnbrk/status/1410265935164981252
1314,CNN Breaking News,@cnnbrk,2021-06-30T06:20:52.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 30일","Kim Jong Un fired several senior officials who failed to enforce North Korea's stringent Covid-19 prevention, a dereliction of duty which the young dictator said will have ""grave consequences"" for the impoverished and isolated nation, state media reported
cnn.com
Kim Jong Un warns of 'grave consequences' after Covid-19 incident
Kim Jong Un fired several senior officials who failed to enforce North Korea's stringent Covid-19 prevention, a dereliction of duty which the young dictator said will have ""grave consequences"" for...
138
174
528",,138,174,528,['https://pbs.twimg.com/card_img/1476466437241950210/hKssjPPy?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410121137783201796
1315,CNN Breaking News,@cnnbrk,2021-06-30T01:43:46.000Z,"CNN Breaking News
@cnnbrk
·
2021년 6월 30일","Delia Fiallo, known as the ""mother of the Latin American soap opera,"" died early Tuesday, a source close to her says. She was 96. The cause of her death was not immediately available.
cnn.com
Delia Fiallo, known as 'the mother of the Latin American soap opera,' dies at 96
Cuban writer Delia Fiallo passed away early on Tuesday, a source close to the writer told CNN.
45
120
331",,45,120,331,['https://pbs.twimg.com/card_img/1478742135038148609/Kkype5Ga?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410051402039181320
1316,CNN Breaking News,@cnnbrk,2021-07-01T01:14:08.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 1일","A Manhattan grand jury has indicted the Trump Organization and its Chief Financial Officer Allen Weisselberg, sources say
cnn.com
Manhattan grand jury indicts Trump Organization and CFO Allen Weisselberg, sources say
A Manhattan grand jury on Wednesday indicted the Trump Organization and its chief financial officer, Allen Weisselberg, according to people familiar with the matter.
327
647
3.8천",,327,647,3.8천,['https://pbs.twimg.com/card_img/1476539425282736128/RZ17QCyg?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410406334885924866
1317,CNN Breaking News,@cnnbrk,2021-07-01T17:12:04.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 2일","A massive US plan to change how multinational companies are taxed takes a huge step forward with 130 countries and jurisdictions now on board
cnn.com
President Biden wins global support for massive tax overhaul
The United States has won international backing for its plan to overhaul the global system for taxing companies, a huge step toward simplifying a complex web of rules long exploited by big corporat...
89
257
1.4천",,89,257,1.4천,['https://pbs.twimg.com/card_img/1478447572842864644/UePXbbMA?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410647403858960385
1318,CNN Breaking News,@cnnbrk,2021-07-01T10:55:00.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 1일","The Trump Organization's CFO, Allen Weisselberg, has surrendered to the Manhattan DA. Charges in a tax probe are expected to be unsealed today.
cnn.com
Prosecutors charge Trump Organization with a 15-year tax scheme
New York prosecutors on Thursday charged the Trump Organization and its chief financial officer, Allen Weisselberg, with a 15-year alleged tax scheme that marked the first criminal case against the...
194
307
1.4천",,194,307,1.4천,['https://pbs.twimg.com/card_img/1479203888913797128/jW-PArFF?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410552511522615296
1319,CNN Breaking News,@cnnbrk,2021-07-01T23:40:22.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 2일","The NFL has fined the Washington Football Team $10 million after the conclusion of an investigation that found the club's work environment was ""highly unprofessional,"" especially for women
cnn.com
NFL fines Washington Football Team $10 million after workplace culture investigation
The investigation concluded that franchise owner Dan Snyder was responsible for the club's unprofessional and intimidating culture.
71
217
868",,71,217,868,['https://pbs.twimg.com/card_img/1478266487660060675/4IySahjO?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410745124313726978
1320,CNN Breaking News,@cnnbrk,2021-07-01T14:12:53.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 1일","The Supreme Court says two Arizona voting rules that restrict how ballots can be cast do not violate the historic Voting Rights Act
cnn.com
Supreme Court says Arizona limits don't violate Voting Rights Act
The Supreme Court on Thursday said two provisions of an Arizona voting law that restrict how ballots can be cast do not violate the historic Voting Rights Act that bars regulations that result in...
136
191
426",,136,191,426,['https://pbs.twimg.com/card_img/1477202841844416513/Zn-TzNGu?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410602310762303489
1321,CNN Breaking News,@cnnbrk,2021-07-01T14:26:30.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 1일","The Supreme Court throws out a California rule on charitable donor disclosures in case that's feared could let more ""dark money"" into politics
cnn.com
Supreme Court invalidates California's donor disclosure requirement
The Supreme Court on Thursday invalidated a California rule that requires charitable organizations to disclose the names of contributors in a case that could impact the future of ""dark money""...
49
128
221",,49,128,221,['https://pbs.twimg.com/card_img/1478230893231812610/4kN6WZkW?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410605738616004611
1322,CNN Breaking News,@cnnbrk,2021-07-01T04:54:50.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 1일","In an event commemorating the 100th anniversary of the Chinese Communist Party Thursday, President Xi Jinping claimed that only the party could ensure China's continued assent and stability, and any attempt to divide the party from the country would fail.
cnn.com
Foreign countries that 'bully' China will meet a 'great wall of steel,' says Xi
China's rise is a ""historical inevitability"" and it will no longer be ""bullied, oppressed or subjugated"" by foreign countries, its leader, Xi Jinping, said Thursday during an event commemorating the...
147
109
342",,147,109,342,['https://pbs.twimg.com/card_img/1479063668642168838/SLNL63Mk?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410461873254830082
1323,CNN Breaking News,@cnnbrk,2021-07-02T23:14:58.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 3일","Six cases of Covid-19 have developed among the search and rescue operations at the collapsed Florida condo, a fire rescue official says
https://cnn.it/36a0Q5Q
208
656
1.4천",,208,656,1.4천,[],https://twitter.com/cnnbrk/status/1411101117665230850
1324,CNN Breaking News,@cnnbrk,2021-07-02T13:37:11.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 2일","US track and field star Sha'Carri Richardson is suspended from the US Olympic team for one month after a positive marijuana test and will not be allowed to race in the Tokyo Games
cnn.com
Sha'Carri Richardson suspended from US Olympic team after testing positive for marijuana
US track and field star Sha'Carri Richardson has been suspended for one month from the Olympic team after testing positive for THC, a chemical found in marijuana, the U.S. Anti-Doping Agency (USADA)...
1천
1.9천
1.8천",,1천,1.9천,1.8천,['https://pbs.twimg.com/card_img/1478622849233473536/EyhKRmGi?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410955715469004811
1325,CNN Breaking News,@cnnbrk,2021-07-02T01:06:26.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 2일","Attorney General Merrick Garland orders a temporary halt to federal executions while the DOJ reviews its policies
cnn.com
Garland suspends federal executions and orders review of Trump-era rules
Attorney General Merrick Garland has ordered a temporarily halt to federal executions as Justice Department senior officials review the policies and procedures for the controversial punishment.
84
206
1.1천",,84,206,1.1천,['https://pbs.twimg.com/card_img/1479420188970090501/eEPHxIvf?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410766783066394625
1326,CNN Breaking News,@cnnbrk,2021-07-02T03:37:03.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 2일","The last US troops are about to leave Bagram Air Base, the sprawling compound that became the center of military power in Afghanistan
cnn.com
All US forces have left Bagram Air Base, as US withdrawal from Afghanistan nears completion
The last US troops have left Bagram Air Base, according to a US defense official, marking the end of the American presence at the sprawling compound that became the center of military power in...
128
308
997",,128,308,997,['https://pbs.twimg.com/card_img/1479496785869553671/5-pq5oD_?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410804685196435466
1327,CNN Breaking News,@cnnbrk,2021-07-02T17:20:17.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 3일","The Boy Scouts of America reaches an $850 million settlement with sexual abuse victims, it says in a news release.
cnn.com
Boy Scouts of America reaches $850 million settlement with sexual abuse victims
The Boy Scouts of America has reached an $850 million settlement with sexual abuse victims amid bankruptcy proceedings and allegations of widespread abuse within the group, it said in news release.
83
268
503",,83,268,503,['https://pbs.twimg.com/card_img/1479630471030087684/RqA1aBiw?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1411011862410432521
1328,CNN Breaking News,@cnnbrk,2021-07-02T16:42:48.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 3일","The confirmed death toll is at 20 in the Florida condo collapse, the county's mayor says. There are 128 people unaccounted for.
https://cnn.it/3jASqfA
56
142
493",,56,142,493,[],https://twitter.com/cnnbrk/status/1411002426384080905
1329,CNN Breaking News,@cnnbrk,2021-07-02T12:54:27.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 2일","The US economy added 850,000 jobs in June. The number is far more than economists had expected but nevertheless, America's once-strong labor market is still far from being back to normal.
cnn.com
The US economy added 850,000 jobs in June
The US economy added 850,000 jobs in June, when adjusted for seasonal changes. It was far more than economists had expected and a signal that American job growth is accelerating.
91
152
521",,91,152,521,['https://pbs.twimg.com/card_img/1479496785450184705/SGo-lr1G?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1410944960837394434
1330,CNN Breaking News,@cnnbrk,2021-07-02T23:44:05.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 3일","US officials are tracking a major new ransomware attack on an IT vendor by the same group that hit a meat supplier this spring
cnn.com
New ransomware attack targets key IT vendor
US cyber officials are tracking a major new ransomware attack by the same group that hit meat supplier JBS Foods this spring.
61
194
346",,61,194,346,['https://pbs.twimg.com/card_img/1479744781047717892/xsCttq24?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1411108448402653189
1331,CNN Breaking News,@cnnbrk,2021-07-02T20:06:57.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 3일","Dodgers pitcher Trevor Bauer has been placed on leave as police and the league investigate assault allegations against him
cnn.com
LA Dodgers pitcher Trevor Bauer put on 7-day administrative leave while police investigate assault...
Major League Baseball has placed Los Angeles Dodgers pitcher Trevor Bauer on a seven-day administrative leave while the Pasadena Police Department investigates assault allegations against him.
48
88
322",,48,88,322,['https://pbs.twimg.com/card_img/1478674303809986563/lhLQ1HSX?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1411053802963279874
1332,CNN Breaking News,@cnnbrk,2021-07-03T00:33:09.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 3일","Miles away from the deadly condo collapse, another condo building has been ordered evacuated after it was determined to be unsafe
https://cnn.it/3hdX0z2
161
473
1.7천",,161,473,1.7천,[],https://twitter.com/cnnbrk/status/1411120794781065216
1333,CNN Breaking News,@cnnbrk,2021-07-03T15:28:41.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 4일","Elsa has been downgraded to a tropical storm with sustained winds of 70 mph
cnn.com
Tropical storm watch issued for Florida Keys as Elsa whips Dominican Republic and Haiti
A tropical storm watch was issued for the Florida Keys as Tropical Storm Elsa battered parts of the Dominican Republic and Haiti with heavy rain and high winds as its center passed to the south on...
48
214
614",,48,214,614,['https://pbs.twimg.com/card_img/1479991040694120449/xqFsjnGa?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1411346161945001994
1334,CNN Breaking News,@cnnbrk,2021-07-03T16:59:11.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 4일","The Vatican has indicted 10 people, including an Italian cardinal, for several alleged financial crimes including extortion, fraud and abuse of power
cnn.com
Vatican indicts 10 people, including a cardinal, over an international financial scandal
The Vatican has indicted 10 people, including an Italian cardinal, for several alleged financial crimes including extortion, corruption, fraud, forgery, embezzlement and abuse of power.
321
506
1.2천",,321,506,1.2천,[],https://twitter.com/cnnbrk/status/1411368940048093185
1335,CNN Breaking News,@cnnbrk,2021-07-03T16:28:23.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 4일","Officials plan to demolish the still-standing portion of the collapsed Florida condo ahead of storm Elsa
cnn.com
Search and rescue efforts at collapsed Surfside condo paused for demolition preparation
Search and rescue efforts at the partially collapsed South Florida condo will temporarily pause as officials prepare for the demolition of the building's remaining units, officials said Saturday.
105
249
728",,105,249,728,['https://pbs.twimg.com/card_img/1479852785701199877/hgH-Jjfi?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1411361187024023553
1336,CNN Breaking News,@cnnbrk,2021-07-03T15:49:23.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 4일","Two more victims were pulled from the Surfside condo collapse site, Miami-Dade mayor says. The death toll now stands at 24.
https://cnn.it/3yiVwsT
53
179
654",,53,179,654,[],https://twitter.com/cnnbrk/status/1411351371530518536
1337,CNN Breaking News,@cnnbrk,2021-07-03T22:31:58.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 4일","Search and rescue efforts at a partially collapsed South Florida condo will pause as officials prepare to demolish the building's remaining units
cnn.com
Search and rescue efforts at collapsed Surfside condo paused for demolition preparation
Search and rescue efforts at the partially collapsed South Florida condo will temporarily pause as officials prepare for the demolition of the building's remaining units, officials said Saturday.
135
311
780",,135,311,780,['https://pbs.twimg.com/card_img/1479852785701199877/hgH-Jjfi?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1411452687741341697
1338,CNN Breaking News,@cnnbrk,2021-07-03T16:26:27.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 4일","A standoff overnight between Massachusetts State Police and ""several heavily armed men"" in the woods ended this morning with 11 people arrested, authorities say
cnn.com
Massachusetts police standoff with heavily armed men ends in 11 arrests
A standoff overnight between Massachusetts State Police and ""several heavily armed men"" in the woods ended Saturday morning with 11 people arrested, authorities said.
225
384
1.3천",,225,384,1.3천,['https://pbs.twimg.com/card_img/1479913623887753226/StdqEsBb?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1411360698756632585
1339,CNN Breaking News,@cnnbrk,2021-07-03T11:06:59.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 3일","At least two people are thought to be dead after a mudslide swept across a seaside city southwest of Tokyo
cnn.com
About 20 people missing after Japan mudslide
At least two people are thought to be dead and some 20 people are missing after a mudslide swept across a seaside city around 60 miles southwest of Tokyo, Japanese authorities said Saturday, sweeping...
49
206
571",,49,206,571,['https://pbs.twimg.com/card_img/1479832602928644099/WHZ02Hjj?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1411280304267051012
1340,CNN Breaking News,@cnnbrk,2021-07-03T06:19:43.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 3일","About 20 people are missing after a mudslide swept across a seaside city southwest of Tokyo, Japanese authorities say
cnn.com
About 20 people missing after Japan mudslide
At least two people are thought to be dead and some 20 people are missing after a mudslide swept across a seaside city around 60 miles southwest of Tokyo, Japanese authorities said Saturday, sweeping...
51
162
434",,51,162,434,['https://pbs.twimg.com/card_img/1479832602928644099/WHZ02Hjj?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1411208010752483330
1341,CNN Breaking News,@cnnbrk,2021-07-04T14:10:12.000Z,"CNN Breaking News
@cnnbrk
·
2021년 7월 4일","Pope Francis is undergoing a scheduled surgery for ""colon diverticulitis,"" a Vatican spokesman says
cnn.com
Pope Francis has surgery for colon diverticulitis
Pope Francis has ""reacted well"" after undergoing surgery Sunday for colon diverticulitis, according to the Vatican.
182
289
923",,182,289,923,['https://pbs.twimg.com/card_img/1478120813240930313/1M2IiLn7?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1411688800909152260
